# OpenSignals Text File Format
# {"20:15:12:22:97:41": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "20:15:12:22:97:41", "column": ["nSeq", "I1", "I2", "O1", "O2", "EMG1", "EMG2", "EMG3", "ACC1", "ACC2", "ACC3"], "sync interval": 2, "time": "21:53:15.61", "comments": "", "device connection": "BTH20:15:12:22:97:41", "channels": [1, 2, 3, 4, 5, 6], "date": "2017-4-26", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["EMG1", "EMG2", "EMG3", "ACC1", "ACC2", "ACC3"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
0	1	1	0	0	510	517	512	500	28	37	
1	1	1	0	0	501	515	512	500	28	37	
2	1	1	0	0	500	515	515	500	28	37	
3	1	1	0	0	498	515	512	500	28	37	
4	1	1	0	0	501	515	509	500	28	37	
5	1	1	0	0	504	512	508	501	28	37	
6	1	1	0	0	503	513	509	501	28	37	
7	1	1	0	0	505	510	507	500	28	37	
8	1	1	0	0	509	509	507	500	28	37	
9	1	1	0	0	520	509	506	500	28	37	
10	1	1	0	0	524	512	505	500	28	37	
11	1	1	0	0	526	516	509	500	28	37	
12	1	1	0	0	520	514	508	500	28	37	
13	1	1	0	0	510	513	510	501	28	37	
14	1	1	0	0	500	513	512	502	28	37	
15	1	1	0	0	484	510	510	501	28	37	
0	1	1	0	0	472	513	510	501	28	37	
1	1	1	0	0	483	513	508	501	28	37	
2	1	1	0	0	496	510	511	501	28	37	
3	1	1	0	0	506	511	509	501	28	37	
4	1	1	0	0	529	510	510	501	28	37	
5	1	1	0	0	554	512	507	500	28	37	
6	1	1	0	0	533	512	510	500	28	37	
7	1	1	0	0	519	514	511	501	28	37	
8	1	1	0	0	518	513	511	502	28	37	
9	1	1	0	0	514	515	512	500	28	37	
10	1	1	0	0	510	515	507	502	28	37	
11	1	1	0	0	513	512	506	501	28	37	
12	1	1	0	0	512	513	507	501	28	37	
13	1	1	0	0	513	515	508	501	28	37	
14	1	1	0	0	510	514	510	501	28	37	
15	1	1	0	0	518	513	511	500	28	37	
0	1	1	0	0	527	511	512	500	28	37	
1	1	1	0	0	511	511	507	500	28	37	
2	1	1	0	0	496	513	508	500	28	37	
3	1	1	0	0	498	513	512	499	28	37	
4	1	1	0	0	502	511	509	500	28	37	
5	1	1	0	0	504	511	509	501	28	37	
6	1	1	0	0	496	511	510	501	28	37	
7	1	1	0	0	496	514	509	500	28	37	
8	1	1	0	0	500	514	507	500	28	37	
9	1	1	0	0	502	516	508	500	28	37	
10	1	1	0	0	504	515	507	500	28	37	
11	1	1	0	0	510	518	511	499	28	37	
12	1	1	0	0	522	517	509	499	28	37	
13	1	1	0	0	515	515	506	499	28	37	
14	1	1	0	0	511	512	505	499	28	37	
15	1	1	0	0	513	509	509	499	28	37	
0	1	1	0	0	513	504	509	500	28	37	
1	1	1	0	0	529	506	508	499	28	37	
2	1	1	0	0	533	509	507	500	28	37	
3	1	1	0	0	510	510	508	499	28	37	
4	1	1	0	0	499	510	508	500	28	37	
5	1	1	0	0	494	514	508	500	28	37	
6	1	1	0	0	494	516	510	499	28	37	
7	1	1	0	0	504	519	513	499	28	37	
8	1	1	0	0	499	517	511	500	28	37	
9	1	1	0	0	496	516	510	499	28	37	
10	1	1	0	0	509	513	512	500	28	37	
11	1	1	0	0	512	512	511	500	28	37	
12	1	1	0	0	512	514	511	499	28	37	
13	1	1	0	0	500	512	510	499	28	37	
14	1	1	0	0	499	511	509	500	28	37	
15	1	1	0	0	504	511	510	500	28	37	
0	1	1	0	0	508	512	509	500	28	37	
1	1	1	0	0	517	512	508	500	28	37	
2	1	1	0	0	558	512	505	500	28	37	
3	1	1	0	0	541	515	508	500	28	37	
4	1	1	0	0	515	515	508	500	28	37	
5	1	1	0	0	525	515	509	500	28	37	
6	1	1	0	0	515	514	509	499	28	37	
7	1	1	0	0	506	515	510	499	28	37	
8	1	1	0	0	505	516	509	500	28	37	
9	1	1	0	0	508	515	510	500	28	37	
10	1	1	0	0	500	516	511	500	28	37	
11	1	1	0	0	502	510	511	500	28	37	
12	1	1	0	0	501	512	511	500	28	37	
13	1	1	0	0	506	510	507	500	28	37	
14	1	1	0	0	512	506	510	500	28	37	
15	1	1	0	0	514	510	506	500	28	37	
0	1	1	0	0	516	512	508	499	28	37	
1	1	1	0	0	512	513	509	500	28	37	
2	1	1	0	0	506	512	508	499	28	37	
3	1	1	0	0	502	515	508	499	28	37	
4	1	1	0	0	506	512	508	499	28	37	
5	1	1	0	0	514	512	507	500	28	37	
6	1	1	0	0	521	514	510	500	28	37	
7	1	1	0	0	512	515	510	500	28	37	
8	1	1	0	0	509	514	511	500	28	37	
9	1	1	0	0	505	512	510	501	28	37	
10	1	1	0	0	507	516	511	500	28	37	
11	1	1	0	0	501	514	510	500	28	37	
12	1	1	0	0	508	513	512	500	28	37	
13	1	1	0	0	506	513	509	500	28	37	
14	1	1	0	0	509	511	508	499	28	37	
15	1	1	0	0	508	513	509	499	28	37	
0	1	1	0	0	508	515	511	499	28	37	
1	1	1	0	0	505	512	508	499	28	37	
2	1	1	0	0	506	511	511	500	28	37	
3	1	1	0	0	510	513	511	500	28	37	
4	1	1	0	0	511	512	512	500	28	37	
5	1	1	0	0	508	507	509	501	28	37	
6	1	1	0	0	505	506	507	501	28	37	
7	1	1	0	0	499	508	508	500	28	37	
8	1	1	0	0	498	513	510	500	28	37	
9	1	1	0	0	490	509	510	500	28	37	
10	1	1	0	0	498	511	509	499	28	37	
11	1	1	0	0	501	512	507	500	28	37	
12	1	1	0	0	536	511	508	500	28	37	
13	1	1	0	0	567	514	508	500	28	37	
14	1	1	0	0	544	519	506	501	28	37	
15	1	1	0	0	503	519	512	501	28	37	
0	1	1	0	0	500	518	510	501	28	37	
1	1	1	0	0	509	520	509	501	28	37	
2	1	1	0	0	522	514	513	501	28	37	
3	1	1	0	0	533	516	515	500	28	37	
4	1	1	0	0	526	516	513	500	28	37	
5	1	1	0	0	514	514	507	500	28	37	
6	1	1	0	0	505	512	510	500	28	37	
7	1	1	0	0	495	512	509	500	28	37	
8	1	1	0	0	496	511	509	500	28	37	
9	1	1	0	0	500	512	509	501	28	37	
10	1	1	0	0	498	512	510	501	28	37	
11	1	1	0	0	502	511	509	501	28	37	
12	1	1	0	0	508	514	507	502	28	37	
13	1	1	0	0	503	515	508	501	28	37	
14	1	1	0	0	499	513	507	501	28	37	
15	1	1	0	0	504	512	510	500	28	37	
0	1	1	0	0	509	512	509	500	28	37	
1	1	1	0	0	512	516	507	500	28	37	
2	1	1	0	0	513	513	506	500	28	37	
3	1	1	0	0	503	511	509	501	28	37	
4	1	1	0	0	497	512	509	501	28	37	
5	1	1	0	0	503	512	511	501	28	37	
6	1	1	0	0	509	510	509	502	28	37	
7	1	1	0	0	513	511	508	502	28	37	
8	1	1	0	0	540	511	510	501	28	37	
9	1	1	0	0	564	515	508	501	28	37	
10	1	1	0	0	524	515	509	500	28	37	
11	1	1	0	0	509	516	509	501	28	37	
12	1	1	0	0	504	513	510	501	28	37	
13	1	1	0	0	502	514	511	500	28	37	
14	1	1	0	0	506	511	511	501	28	37	
15	1	1	0	0	503	510	512	500	28	37	
0	1	1	0	0	501	511	511	501	28	37	
1	1	1	0	0	500	511	509	501	28	37	
2	1	1	0	0	495	516	508	501	28	37	
3	1	1	0	0	511	516	509	501	28	37	
4	1	1	0	0	518	512	508	501	28	37	
5	1	1	0	0	509	512	512	500	28	37	
6	1	1	0	0	507	513	510	500	28	37	
7	1	1	0	0	510	513	508	499	28	37	
8	1	1	0	0	512	515	509	500	28	37	
9	1	1	0	0	499	512	508	500	28	37	
10	1	1	0	0	500	512	507	500	28	37	
