# OpenSignals Text File Format
# {"20:15:12:22:97:41": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "20:15:12:22:97:41", "column": ["nSeq", "I1", "I2", "O1", "O2", "EMG1", "EMG2", "EMG3", "ACC1", "ACC2", "ACC3"], "sync interval": 2, "time": "21:31:44.100", "comments": "", "device connection": "BTH20:15:12:22:97:41", "channels": [1, 2, 3, 4, 5, 6], "date": "2017-4-26", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["EMG1", "EMG2", "EMG3", "ACC1", "ACC2", "ACC3"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
0	1	1	0	0	519	516	511	498	31	38	
1	1	1	0	0	522	516	511	498	31	38	
2	1	1	0	0	513	513	511	496	31	38	
3	1	1	0	0	508	512	511	497	31	38	
4	1	1	0	0	505	510	512	498	31	38	
5	1	1	0	0	502	515	510	497	31	38	
6	1	1	0	0	503	514	509	498	31	38	
7	1	1	0	0	508	513	507	498	31	38	
8	1	1	0	0	508	511	507	498	31	38	
9	1	1	0	0	511	509	505	498	31	38	
10	1	1	0	0	519	513	507	498	31	38	
11	1	1	0	0	514	515	507	498	31	38	
12	1	1	0	0	507	516	507	497	31	38	
13	1	1	0	0	502	515	505	498	31	38	
14	1	1	0	0	503	514	508	498	31	38	
15	1	1	0	0	511	511	508	499	31	38	
0	1	1	0	0	515	512	508	498	31	38	
1	1	1	0	0	514	511	511	498	31	38	
2	1	1	0	0	513	513	511	498	31	38	
3	1	1	0	0	514	515	510	499	31	38	
4	1	1	0	0	512	514	510	499	31	38	
5	1	1	0	0	512	513	511	498	31	38	
6	1	1	0	0	513	514	511	498	31	38	
7	1	1	0	0	513	515	510	497	31	38	
8	1	1	0	0	515	511	510	497	31	38	
9	1	1	0	0	512	516	510	497	31	38	
10	1	1	0	0	510	517	508	497	31	38	
11	1	1	0	0	508	513	511	497	31	38	
12	1	1	0	0	509	512	508	498	31	38	
13	1	1	0	0	507	511	508	497	31	38	
14	1	1	0	0	506	511	508	497	31	38	
15	1	1	0	0	508	509	507	498	31	38	
0	1	1	0	0	510	511	510	497	31	38	
1	1	1	0	0	504	512	508	498	31	38	
2	1	1	0	0	508	512	510	497	31	38	
3	1	1	0	0	515	511	512	497	31	38	
4	1	1	0	0	513	515	508	497	31	38	
5	1	1	0	0	515	515	509	497	31	38	
6	1	1	0	0	515	513	509	498	31	38	
7	1	1	0	0	515	517	509	497	31	38	
8	1	1	0	0	519	515	511	497	31	38	
9	1	1	0	0	514	514	510	497	31	38	
10	1	1	0	0	520	514	512	496	31	38	
11	1	1	0	0	516	517	510	497	31	38	
12	1	1	0	0	515	515	512	497	31	38	
13	1	1	0	0	510	517	510	497	31	38	
14	1	1	0	0	502	515	510	496	31	38	
15	1	1	0	0	500	514	510	496	31	38	
0	1	1	0	0	501	513	511	497	31	38	
1	1	1	0	0	510	512	510	497	31	38	
2	1	1	0	0	512	510	507	497	31	38	
